,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
978,Japan-US Collaborative Smart Grid Project,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"The Los Alamos site is the world’s most advanced smart grid demonstration site for supply and demand control. Photovoltaic systems provide a significant portion of the power supply and account for up to 75% of the energy at the Los Alamos site. Because the output of photovoltaic systems vary with weather conditions, large-scale stationary batteries (sodium sulfur battery and lead acid battery) and demand response will be used to control the power flow of the distribution system and ensure quality.",1000.0,,,,35.878314700000004,-106.32,,"Distribution upgrade due to solar, Electric Supply Capacity, Load Following (Tertiary Balancing), Onsite Renewable Generation Shifting, Ramping, ",Los Alamos,New Mexico,United States,,17.09.2012,,,SPP,Los Alamos Dept of Public Utilities (DPU),Public Owned,Primary Distribution,Solar Photovoltaic (PV),,0.0,Operating as expected,0.0,0.0,,,DD.34.YYYY 21:34:40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,Minami Daito Island Frequency Regulation,Electro-chemical,Nickel based Battery,Nickel Metal Hydride Battery,Operational,"A project subsidized by Japan&#039;s New Energy and Industrial Technology Development Organization, a 122kWh battery system is combined with two 245 kW wind turbines and a diesel-powered generator owned by the Okinawa Electric Power Co., Inc. at the remote island of Minami Daito. GIGACELL, a nickel-metal hydride battery developed by Kawasaki Heavy Industries, Ltd. is utilized in the battery system. A demonstration test is being conducted to control frequency regulation. The GIGACELL will also serve as a backup power souce during the diesel generator&#039;s 15-minute start-up time in the case of a sudden cut-off in wind power generation.",300.0,,,,25.846401,131.24,,"Frequency Regulation, ",Minami Daito,Okinawa,Japan,25.06.2013,,,,,Okinawa Electric Power Company,,,,,0.0,,0.0,0.0,,,DD.26.YYYY 23:26:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,Bonaire Wind-Diesel Hybrid,Electro-chemical,Nickel based Battery,Nickel-cadmium Battery,Operational,"Bonaire (pop. 14,500), a small island off the coast of Venezuela, is famous for its beautiful marine reefs, which are visited by 70,000 tourists every year. What many of the tourists don’t realize is that the majority of the electricity powering their needs comes from renewable energy. Yet for the residents of Bonaire, the switch from fossil-fueled to renewable energy systems has made a world of difference.  Like many Caribbean islands, Bonaire originally relied on diesel fuel to generate electricity for residents, with a peak demand of 11 MW. This fuel had to be shipped in from other nations, resulting in high electricity prices for Bonaire residents, along with uncertainty about when and how much prices might increase with changing fuel costs.",3000.0,,,,12.1507,-68.28,,"Electric Supply Reserve Capacity - Spinning, Frequency Regulation, Renewables Capacity Firming, ",Kralendijk,Bonaire,Netherlands,,01.08.2010,,,,Water and Energy Company of Bonaire,Federally Owned,Transmission,Wind-diesel Power Plant,EcoPower Bonaire BV,0.0,The power management system and the battery have been performing above expectations. Power quality and grid stability are good.,0.0,0.0,,,DD.39.YYYY 01:39:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,Yerba Buena Battery Energy Storage Pilot Project - Pacific Gas &amp; Electric Company,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"This 4 MW Sodium Sulfur battery system is located at the research facility for HGST, Inc. in San Jose, CA.  The system supports power quality and reliability for customers on the distribution feeder, has the ability to island the HGST facility, and can be used for studying various battery functionalities such as load shaping and smoothing of intermittent resources.  PG&amp;amp;E, working in coordination with Electric Power Research Institute via a grant from the California Energy Commission, is studying the system’s performance and functionalities and making these reports available to the public.   DC Systems provided the grid interconnection and utility control software that enables the various operating modes.",4000.0,,,,37.3061821,-121.75,,"Electric Energy Time Shift, Frequency Regulation, Grid-Connected Commercial (Reliability &amp; Quality), On-Site Power, Renewables Capacity Firming, Renewables Energy Time Shift, ",San Jose,California,United States,,20.05.2013,,,CAISO,Pacific Gas and Electric,Investor Owned,Primary Distribution,,Pacific Gas and Electric Company,15.0,Performance metrics not available.,0.0,0.0,,,DD.55.YYYY 00:55:15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,GE Tehachapi Wind Durathon Battery Project - Invenergy,Electro-chemical,Sodium based Battery,Sodium-nickel-chloride Battery,Operational,"Invenergy installed GE’s Brilliant Wind Turbine with Durathon Batteries at a Mills County, Texas wind farm. The turbines leverage short-term energy storage provided by the GE Durathon Battery to help ensure reliable, predictable power.",300.0,,,,31.6137467,-98.57,,"Frequency Regulation, Renewables Capacity Firming, Renewables Energy Time Shift, ",Tehachapi,Texas,United States,01.05.2013,01.12.2013,,,ERCOT,,,Transmission,,Invenergy,0.0,,0.0,0.0,,,DD.17.YYYY 19:17:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,AEP Milton NaS Battery Energy Storage System,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"AEP has pioneered the use of NaS batteries in the United States. Following testing at its Dolan Technology Center near Columbus, OH, the utility became the first U.S. electric company to deploy NaS batteries in 2002 when it installed and operated a 100 kW / 500 kVA demonstration unit in Gahanna, OH. In 2006, AEP installed a 1.2-MW stationary NaS battery near Charleston, WV. And in 2008, the utility installed three, 2 MW NaS batteries: one in Churubusco, IN.; one in Milton, WV; and one in Bluffton, OH. The 7.2 MW in NaS deployments are part of AEP’s electricity storage strategy that will also include transportable stationary batteries and distributed small scale energy storage systems.  AEP deployed all of its NaS installations as a means to provide load leveling and alleviate transformer loading during summer peaks, defer capital upgrades, and offer emergency backup power to several hundred customers during electrical system outages. Ultimately, the NaS units offer AEP a degree of flexibility in determining the optimal approach for handling reliability problems. The units buy the utility time to decide whether to redesign a substation, build generation, or keep the storage units in place permanently. (All of the NaS systems are capable of being relocated for an estimated $85,000 to $115,000 if and when the company’s needs for storage change.)  AEP’s 2-MW units were deployed in 2008, and are capable of providing islanding (backup power) for over seven hours when loss of utility power from the substation occurs. These newer installations can also perform load-triggered load leveling which, for example, allows the batteries to discharge just enough energy to hold a constrained substation transformer constant. As a result, a greater amount of energy can be reserved for islanding and battery life can be extended due to less frequent discharging.  AEP uses an in-house SCADA system and developed custom software to control all of its batteries based on the loading transformer. The software essentially creates a feedback loop where the load of the transformer is compared to a desired maximum, and the battery output is then adjusted to achieve that maximum.  In addition, the unit sited at the Balls Gap substation in Milton, WV successfully islanded approximately 700 customers for roughly 30 minutes during a simulated outage staged on July 8, 2009. A live islanding event, meanwhile, took place in December 2009, during a snowstorm that islanded 25 customers for two days. Over that period, the Milton installation was able to minimize disruptions; customers experienced less than three minutes of continuous disruption during the two-day outage period.  Finally, on October 20, 2009, the Milton, WV battery was successfully operated to alleviate load and voltage concerns during a load transfer event between substations. While the transformer at one station was taken out of service for maintenance, load was transferred to a different station which caused voltage and loading concerns. The Milton battery was deployed and mitigated these concerns.  Source: &quot;Energy Storage and Project Demos&quot; Electric Power Energy Research (EPRI)",2000.0,,,,38.4345321,-82.13,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, Grid-Connected Residential (Reliability), Transportable Transmission/Distribution Upgrade Deferral, ",Milton,West Virginia,United States,,01.11.2008,,,PJM,American Electric Power,Investor Owned,Primary Distribution,,American Electric Power (AEP),0.0,"• System roundtrip AC efficiency: ~75%  (Operational specifications can dramatically affect the overall efficiency; to extend the battery life, AEP utilized the DESS at 83% to 90% of its capacity during its first years of operation.) • NaS battery DC-DC efficiency: ~85% • PCS efficiency: ~95% (one-way)",0.0,0.0,,,DD.24.YYYY 00:24:53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1019,AEP Churubusco NaS Battery Energy Storage System,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"AEP has pioneered the use of NaS batteries in the United States. Following testing at its Dolan Technology Center near Columbus, OH, the utility became the first U.S. electric company to deploy NaS batteries in 2002 when it installed and operated a 100kW/500kVA demonstration unit in Gahanna, OH. In 2006, AEP installed a 1.2-MW stationary NaS battery near Charleston, WV. And in 2008, the utility installed three, 2-MW NaS batteries: one in Churubusco, IN.; one in Milton, WV; and one in Bluffton, OH. The 7.2 MW in NaS deployments are part of AEP’s electricity storage strategy that will also include transportable stationary batteries and distributed small scale energy storage systems.  AEP deployed all of its NaS installations as a means to provide load leveling and alleviate transformer loading during summer peaks, defer capital upgrades, and offer emergency backup power to several hundred customers during electrical system outages. Ultimately, the NaS units offer AEP a degree of flexibility in determining the optimal approach for handling reliability problems. The units buy the utility time to decide whether to redesign a substation, build generation, or keep the storage units in place permanently. (All of the NaS systems are capable of being relocated for an estimated $85,000 to $115,000 if and when the company’s needs for storage change.)  AEP’s 2-MW units were deployed in 2008, and are capable of providing islanding (backup power) for over seven hours when loss of utility power from the substation occurs. These newer installations can also perform load-triggered load leveling which, for example, allows the batteries to discharge just enough energy to hold a constrained substation transformer constant. As a result, a greater amount of energy can be reserved for islanding and battery life can be extended due to less frequent discharging.  AEP uses an in-house SCADA system and developed custom software to control all of its batteries based on the loading transformer. The software essentially creates a feedback loop where the load of the transformer is compared to a desired maximum, and the battery output is then adjusted to achieve that maximum.  Source: &quot;Energy Storage and Project Demos&quot; Electric Power Energy Research (EPRI)",2000.0,,,,41.2306034,-85.32,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, Transportable Transmission/Distribution Upgrade Deferral, ",Churubusco,Indiana,United States,,01.12.2008,,,PJM,American Electric Power,Investor Owned,Primary Distribution,,American Electric Power (AEP),0.0,"• System roundtrip AC efficiency: ~75%  (Operational specifications can dramatically affect the overall efficiency; to extend the battery life, AEP utilized the DESS at 83% to 90% of its capacity during its first years of operation.) • NaS battery DC-DC efficiency: ~85% • PCS efficiency: ~95% (one-way)",0.0,0.0,,,DD.33.YYYY 21:33:34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1020,AEP Bluffton NaS Energy Storage System,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"AEP has pioneered the use of NaS batteries in the United States. Following testing at its Dolan Technology Center near Columbus, OH, the utility became the first U.S. electric company to deploy NaS batteries in 2002 when it installed and operated a 100kW/500kVA demonstration unit in Gahanna, OH. In 2006, AEP installed a 1.2-MW stationary NaS battery near Charleston, WV. And in 2008, the utility installed three, 2-MW NaS batteries: one in Churubusco, IN.; one in Milton, WV; and one in Bluffton, OH. The 7.2 MW in NaS deployments are part of AEP’s electricity storage strategy that will also include transportable stationary batteries and distributed small scale energy storage systems.  AEP deployed all of its NaS installations as a means to provide load leveling and alleviate transformer loading during summer peaks, defer capital upgrades, and offer emergency backup power to several hundred customers during electrical system outages. Ultimately, the NaS units offer AEP a degree of flexibility in determining the optimal approach for handling reliability problems. The units buy the utility time to decide whether to redesign a substation, build generation, or keep the storage units in place permanently. (All of the NaS systems are capable of being relocated for an estimated $85,000 to $115,000 if and when the company’s needs for storage change.)  AEP’s 2-MW units were deployed in 2008, and are capable of providing islanding (backup power) for over seven hours when loss of utility power from the substation occurs. These newer installations can also perform load-triggered load leveling which, for example, allows the batteries to discharge just enough energy to hold a constrained substation transformer constant. As a result, a greater amount of energy can be reserved for islanding and battery life can be extended due to less frequent discharging.  AEP uses an in-house SCADA system and developed custom software to control all of its batteries based on the loading transformer. The software essentially creates a feedback loop where the load of the transformer is compared to a desired maximum, and the battery output is then adjusted to achieve that maximum.  Source: &quot;Energy Storage and Project Demos&quot; Electric Power Energy Research (EPRI)",2000.0,,,,40.8953301,-83.89,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, Transportable Transmission/Distribution Upgrade Deferral, ",Bluffton,Ohio,United States,,01.10.2008,,,PJM,American Electric Power,Investor Owned,Primary Distribution,,American Electric Power (AEP),15.0,"• System roundtrip AC efficiency: ~75% (Operational specifications can dramatically affect the overall efficiency; to extend the battery life, AEP utilized the DESS at 83% to 90% of its capacity during its first years of operation.) • NaS battery DC-DC efficiency: ~85% • PCS efficiency: ~95% (one-way)",0.0,0.0,,,DD.33.YYYY 21:33:52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1051,Charleston NaS Energy Storage Project - AEP ,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"This project was AEP&#039;s first substation battery as well as NGK&#039;s first MW-Scale NAS application outside Japan. The system was installed by American Electric Power to provide peak-shaving and transmission upgrade deferral benefits.  This kind of system is particularly well-suited to transmission upgrade deferral because it can be moved to where it is needed most at any given time, unlike conventional transmission upgrade solutions.  DOE / Sandia provided partial sponsorship, covering non-repeat expenses.    Over the short term, the purpose of the Charleston Energy Storage Project is to mitigate current local capacity constraints and service reliability issues. The long term objective is to bring AEP one step closer to it’s vision of a storage-buffered grid of the future.",1200.0,,,,38.3498195,-81.63,,"Electric Energy Time Shift, Transportable Transmission/Distribution Upgrade Deferral, ",Charleston,West Virginia,United States,01.09.2005,26.06.2006,,,PJM,Appalachian Power,Investor Owned,Primary Distribution,,American Electric Power (AEP),0.0,,0.0,0.0,,,DD.36.YYYY 00:36:49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1052,PG&amp;E Vaca Battery Energy Storage Pilot Project,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"This project is located at a substation near the Vaca Dixon Solar Plant of Vacaville, CA.  The 2 MW / 14 MWh installation is used for load shaping, renewables integration, and ancillary services.",2000.0,,,,38.3565773,-121.99,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, Frequency Regulation, Load Following (Tertiary Balancing), Renewables Capacity Firming, ",Vacaville,California,United States,,01.08.2012,,,CAISO,Pacific Gas and Electric,Investor Owned,Primary Distribution,,Pacific Gas and Electric Company,15.0,Performance metrics not available.,0.0,0.0,,,DD.57.YYYY 02:57:08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,Tsukuba Plant Mitsubishi Materials Corporation - NGK,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,De-Commissioned,"NGK Insulators announced the cause of the fire that occurred on September 21, 2011 involving the NAS (sodium-sulfur) batteries for electricity storage that it has manufactured. NGK also announced safety enhancement measures and the resumption of factory operations.  NGK has worked to find the cause of the incident and implement countermeasures since it happened. Recently, a third-party investigation committee, with Japan&#039;s Hazardous Materials Safety Techniques Association serving as secretariat, reviewed the cause of the fire and containment measures, and judged that the details regarding both were reasonable and appropriate.  Based on the results of this investigation, NGK decided to voluntarily implement safety enhancement measures, including a monitoring system, under the guidance of the Fire and Disaster Management Agency.  By implementing these safety enhancement measures, customers can be assured of their NAS batteries because the batteries now have more safety features than previous ones.  http://www.ngk.co.jp/english/announce/111031_nas.html",2000.0,,,,36.0906905,139.95,,"Electric Energy Time Shift, ",Joso City,Ibaraki,Japan,,,,21.09.2011,,Tokyo Electric Power Company (TEPCO),Public Owned,,,,0.0,http://www.ngk.co.jp/english/news/2012/0607.html,0.0,0.0,,,DD.19.YYYY 20:19:40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,Ohito Substation - NGK,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,De-Commissioned,System ran from March 1999 to 2002 but was then successively dismantled. The battery cells were reused in 3 other systems.,6000.0,,,,34.9945033,138.94,,"Electric Energy Time Shift, ",Ohito,Shizuoka,Japan,,01.03.1999,,01.01.2002,,Tokyo Electric Power Company (TEPCO),Investor Owned,,,,0.0,,0.0,0.0,,,DD.22.YYYY 20:22:25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,Golden Valley Electric Association (GVEA) Battery Energy Storage System (BESS),Electro-chemical,Nickel based Battery,Nickel-cadmium Battery,Operational,"Completed in December 2003, the BESS is one of GVEA&#039;s initiatives to improve the reliability of service to GVEA members. In the event of a generation or transmission related outage, it can provide 27 megawatts of power for 15 minutes. That&#039;s enough time for the co-op to start up local generation when there are problems with the Intertie or power plants in Anchorage.  One of the requirements for construction of the Intertie was a reactive power supply capable of delivering power should generation fail. At the heart of the world&#039;s most powerful energy storage battery are two core components: the Nickel-Cadmium (Ni-Cad) batteries, developed by Saft, and the converter, designed and supplied by ABB. The converter changes the batteries&#039; DC power into AC power ready for use in GVEA&#039;s transmission system.  Awards Received:  - ABB was awarded the Platts 2003 Global Energy Award for their design and development of the BESS converter. - The Electric Power Resarch Institue Technology Award for the BESS project at the National Rural Electric Cooperative Association Annual Meeting on February 15 2004. - Guiness World Record certificate acknowledging that the BESS is the world&#039;s most powerful battery on December 10, 2003. During a test of its maximum limit, it discharged 46 megawatts for five minutes  Statistics:  - 13,760 liquid electrolyte-filled Ni-Cad cells - Each battery is roughly the size of a large PC and weighs 165 pounds - Total BESS weight - 1,500 tons - Batteries have an anticipated life of 20-30 years  - Can be run at 46 MW for for as long as five minutes - Operates at over 5 kV DC",27000.0,,,,64.8377778,-147.72,,"Electric Supply Reserve Capacity - Spinning, Grid-Connected Commercial (Reliability &amp; Quality), Grid-Connected Residential (Reliability), Voltage Support, ",Fairbanks,Alaska,United States,,19.09.2003,,,,Golden Valley Electric Association,Cooperative (Customer Owned),Transmission,,,25.0,Prevented &gt;60% of power-supply related outages; Can be run at 46 MW for for as long as five minutes,35000000.0,0.0,,,DD.56.YYYY 02:56:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1076,Presidio NAS Energy Storage System - American Electric Power,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"The Big-Old Battery (BOB) is a 4 MW sulfur sodium battery providing backup power to the town of Presidio, Texas. Presidio currently operates with an aging transmission grid and is vulnerable to outages from the Texas plains&#039; powerful electrical storms. BOB will fix this problem and do much more. Overall, BOB provides the following benefits:  -  Due to its quick response, the battery will address voltage fluctuations and momentary outages.   -  In the event of an outage on the radial transmission line providing power to Presidio, the battery can supply four megawatts of uninterrupted power for up to eight hours. This will also allow for a transfer of electricity sourcing from the Texas grid to that of neighboring Comisiόn Federal de Electricidad (CFE) during emergency situations. This process can often take several hours.  - The battery will allow for maintenance on the new transmission line being built from Marfa to Presidio without loss of electric service.      Watch &quot;ETT&#039;s Presidio NAS® Battery: A Story of Technology, Tenacity and Teamwork&quot; - http://www.youtube.com/watch?v=54_xP0NzY7M",4000.0,,,,29.560738300000004,-104.37,,"Electric Supply Capacity, Electric Supply Reserve Capacity - Non-Spinning, Grid-Connected Commercial (Reliability &amp; Quality), Voltage Support, ",Presidio,Texas,United States,01.09.2009,01.04.2010,,,ERCOT,Electric Transmission Texas,Investor Owned,Transmission,,American Electric Power,0.0,Successfully received 2.5 million kWh during 2011,25000000.0,0.0,,,DD.22.YYYY 21:22:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1080,Long Island Bus BESS - New York Power Authority,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"Long Island Bus’s Battery Energy Storage System (BESS) powers the natural gas compressors LI Bus uses to refuel its fixed route vehicles during the day. LI Bus&#039; entire fleet of 330 buses runs on compressed natural gas utilizing an environmentally responsible technology to transport 30 million riders annually. BESS automatically recharges itself at night when low-demand makes electric rates less expensive. It lets LI Bus improve its energy efficiency, reduce costs and provide emergency backup power.   This device is among the first and largest sodium sulfur cell technology installations in the United States. It also marks the first time this type of advanced battery technology is being used by a consumer with an electric meter. That&#039;s an important development because storing power based on this battery process has the potential to allow customers to capture energy from sources such as wind or tidal power. They can then use the electricity when it&#039;s most needed.",1000.0,,,,40.7267682,-73.63,,"Black Start, Electric Bill Management, Electric Energy Time Shift, Electric Supply Reserve Capacity - Spinning, Transmission Congestion Relief, ",Garden City,New York,United States,01.05.2006,09.01.2009,01.09.2006,,NYISO,New York Power Authority (NYPA),Public Owned,Secondary Distribution,,New York Power Authority,20.0,"75% efficiency, saving $240,000/year in energy costs, relieving peak load on highly congested grid",4300000.0,0.0,,,DD.10.YYYY 00:10:47,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,XCEL NGK MinnWind Wind-to-Battery Project,Electro-chemical,Sodium based Battery,Sodium-sulfur Battery,Operational,"In October 2008, Xcel Energy began testing a 1 MW battery-storage technology to demonstrate its ability to store wind energy and move it to the electricity grid when needed.  Xcel Energy purchased the battery from NGK Insulators Ltd. The sodium-sulfur battery is commercially available and versions of this technology are in use elsewhere in the U.S. and other parts of the world, but this is the first U.S. application of the battery as a direct wind energy storage device.  The project is being conducted in Luverne, Minnesota, about 30 miles east of Sioux Falls, South Dakota.  The battery installation is connected to a nearby 11 MW wind farm owned by Minwind Energy, LLC.   The total funding for the project was $4.6 million. The project received a $1.0 million grant from the Xcel Energy&#039;s Renewable Development Fund.  The remaining amount was funded through utility rates.",1000.0,,,,43.6541362,-96.21,,"Frequency Regulation, Ramping, Renewables Energy Time Shift, Voltage Support, ",Luverne,Minnesota,United States,,01.10.2008,,,MISO,Xcel Energy,Investor Owned,Transmission,11 MW Wind Farm,,0.0,"The following is a list of the general conclusions and lessons learned related to the DESS as a  whole, based on the tests conducted and the related testing conditions:",4600000.0,0.0,University of Minnesota and NREL,,DD.21.YYYY 20:21:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1113,Duke Energy Rankin Substation - Win Inertia / Aquion Energy,Electro-chemical,Sodium based Battery,Sodium-ion Battery,Operational,"This project demonstrates a first-of-its-kind Hybrid Energy Storage System (HESS) that facilitates RES integration, providing multiple services in a cost-optimized configuration. Maxwell Technologies&#039; Ultracapacitors provide a fast response and high power density, while Aquion Energy&#039;s Aqueous Hybrid Ion (AHI) batteries provide low-cost performance and very high energy density. The integration of these ESSs along with innovative energy management algorithms into the hardware and software HESS platform allows for simultaneous solar smoothing, price arbitrage and load following, as well as peak shaving.",50.0,,,,35.0,0.0,,"Load Following (Tertiary Balancing), Renewables Capacity Firming, Renewables Energy Time Shift, ",Mt. Holly,North Carolina,United States,,15.02.2016,,,,Duke Energy,Investor Owned,Primary Distribution,Utility Owned Solar on Circuit,,0.0,,0.0,0.0,,,DD.28.YYYY 18:28:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,Madagascar Renewable Mini-Grids - Fluidic Energy,Electro-chemical,Zinc Air Battery,Zinc Air Battery,Announced,"Fluidic Energy, in partnership with Henri Frasie Fils &amp;amp; Cie, and the Government of Madagascar has entered into an agreement that will see the Fluidic-Henry Fraise Consortium provide renewable energy based turn-key mini-grid solutions to 100 remote villages and communities with more than 400,000 people, who currently do not have access to reliable electricity. The village mini-grid systems deployed will utilize more than 7.5 MWp of photovoltaic panels, 45 MWh of Fluidic Energy Advanced Energy Storage products, have 48 hours of autonomy, distribution grid and pre-pay billing systems. This is one of the largest off-grid rural electrification projects on the continent of Africa, and demonstrates the commitment of the Republic of Madagascar’s Government to increase the national electrification rate and bring reliable energy access to all populated areas of the country.",938.0,,,,-18.8791902,47.51,,"Electric Bill Management with Renewables, Microgrid Capability, ",Antananarivo,Antananarivo Province,Madagascar,02.04.2016,,,,,,,,,,0.0,,0.0,0.0,,,DD.22.YYYY 18:22:23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
