,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
880,BPC Energy,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"ZBB Energy in a strategic relationship with BPC Engineering is providing a ZBB EnerSystem™, consisting of a ZBB EnerStore®  flow battery and patented ZBB EnerSection®  power and control center.",25.0,,,,56.0,38.0,,"Voltage Support, On-Site Power, ",Moscow,Moscow,Russia,16.01.2014,,,,,,,,,,0.0,Micro Grid; Smart Grid; Power Quality; Micro Turbine; Demand Response,0.0,0.0,,,DD.24.YYYY 19:24:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
881,UTS (University of Technology) Sydney,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"ZBB Energy is providing a grid  Independent ZBB EnerSystem™ with its ZBB EnerStore® Zinc Bromide flow batteries to provide an integrated Microgrid Energy Management System to the University of Technology Sydney (UTS) to serve as a permanent power source, demonstration unit and learning platform in the newly constructed Broadway Building",25.0,,,,-34.0,151.0,,"Renewables Capacity Firming, ",Ultimo,Sydney,Australia,08.01.2013,,,,,,,,,,0.0,Renewable Stability; Demand Response Integration,0.0,0.0,,,DD.25.YYYY 19:25:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,Prudent Energy Corporation/CEPRI Zhangbei Vanadium Redox Battery Energy Storage System,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"Prudent Energy’s project is a significant step forward for CEPRI’s Wind Power Research and Testing Center, the largest such facility in the world, and is a major boost for the effective integration of wind power and clean energy storage in China. The Center uses 30 wind turbines with at least 78 MW of generating capacity, and 640 kW of solar photovoltaic (PV) capacity, to test and deploy the most promising advanced energy storage and related technologies. Prudent Energy’s patented VRB-ESS® has been recognized as an ideal energy storage technology for wind power management and integration, due to the VRB® system’s automated ability to match power output precisely with demand, within milliseconds, in very large quantities, for almost countless times each day.  This project demonstrates how advanced energy storage technologies help to integrate renewable energy into power networks to ensure grid stability. The VRB-ESS® is proving itself as a fast and deep-cycling rechargeable fuel cell technology of almost unlimited life – with the ability to operate at high altitude and extreme weather conditions (down to -40°C). Prudent’s VRB-ESS® maintains full reactive energy control and integrates seamlessly into CEPRI’s control center. The success of this project has led to the ordering of addition Prudent Energy systems in China.",500.0,,,,41.158557,114.72,,"Frequency Regulation, Load Following (Tertiary Balancing), Renewables Capacity Firming, Renewables Energy Time Shift, Voltage Support, ",Zhangbei,Hebei,China,01.06.2011,25.12.2011,,,,State Grid Corporation of China (SGCC),Federally Owned,,,Prudent Energy Corporation,0.0,,0.0,0.0,,,DD.06.YYYY 04:06:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
909,Global Change Institute M120 ,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"RedFlow&#039;s M120 building-integrated energy storage system (BIES) has been operational since September 2013. The M120 is rated at 120kW / 288kWh and houses 36 of RedFlow&#039;s ZBMs in the basement of the University of Queensland&#039;s new Global Change Institute building, which is designed as a 6-star GreenStar rating. The M120 BIES is connected to the building&#039;s load and 140kW-peak roof-top solar panels.",120.0,,,,-27.495430600000002,153.01,,"Onsite Renewable Generation Shifting, Load Following (Tertiary Balancing), Renewables Energy Time Shift, ",Brisbane,Queensland,Australia,24.05.2012,,01.07.2013,,,,,,339 kW PV,,0.0,,0.0,0.0,University of Queensland,"The prototype RedFlow 200 system, rated at 200kW, will be linked to a 339kW section of the UQ Solar array, allowing electricity generated from the sun during the day to be fed into the grid at periods of peak demand, when electricity is most valuable.  An identical 339kW adjacent group of panels will feed their power directly into the grid as the power is generated. A comparison between the two sections will provide valuable data on how solar PV power with storage can assist the network.",DD.17.YYYY 19:17:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,Gigha Wind Farm Battery Project,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Contracted,"The 1.68 MWh energy storage system, will enable Gigha&#039;s island community to generate electricity from a fourth 330 kW turbine without applying a constraint on the voltage. Currently the Enercon-made turbine is limited to 225 kW.  Gigha&#039;s three original Vestas V27 turbines, with a combined capacity of 675 kW, comprise one of Scotland&#039;s first community wind farms. The island is connected to the mainland via an 11 kV cable, one of the longest overhead lines in Scotland.",100.0,,,,55.68459,-5.75,,"Renewables Capacity Firming, Renewables Energy Time Shift, ",Gigha,Scotland,United Kingdom,12.11.2013,,,,,,,,Wind,REDT,0.0,,0.0,0.0,,,DD.00.YYYY 22:00:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,Sumba Island Microgrid Project ,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"Sumba Island is located in eastern Indonesia and was originally known as Sandalwood Island (as it exported sandalwood). Sumba Island is home to over 600,000 people and is one of the Lesser Sunda Islands, and is in the province of East Nusa Tenggara.   The VRB ESS will provide real and reactive power to Sumba, a small island in eastern Indonesia that has poor power supply. Using the ESS, the grid can support power to the island when the main grid is interrupted. This will in turn generate a smooth output of power, increasing the renewable accommodation capability. The PCS100 ESS battery solution can help energy storage devices, such as batteries,  achieve stable storage and release of electrical energy  through frequency modulation and voltage regulation. For a power system, PCS100 ESS is just like a conventional synchronous generator featuring power electronics and advanced control technologies. Its inertial characteristics depend on the internal control system, which is aligned to the grid frequency and its change, and energy conversion is recognized on this basis.",400.0,,,,-9.6993439,119.97,,"Electric Energy Time Shift, Electric Supply Capacity, Microgrid Capability, ",Sumba,East Nusa Tenggara,Indonesia,,08.08.2012,,,,,,,,,0.0,,0.0,0.0,,,DD.22.YYYY 14:22:39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,Tomamae Wind Farm ,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"The Tomamae Wind Villa Power Plant continues to be one of the world’s largest vanadium redox flow battery energy storage installations and, at the time of commissioning in 2000, was Japan’s first and largest wind power plant. In 2005, Sumitomo Electric International (Osaka, Japan) was contracted to install a vanadium flow battery system at the existing 30.6 MW Tomamae Wind Villa on the island of Hokkaido, Japan. The primary intent of the battery system is to provide “wind smoothing” for the intermittent and variable wind plant.  The facility has operated well since 5 January 2005, sometimes performing over 50 charge-discharge cycles per hour. By acting as a rapid source and sink for the sometimes highly variable wind energy production, this facility has reduced the ramping rates of the wind farm’s output with respect to the rest of the island’s grid by reducing the peaks and valleys of the wind farm energy output.   The project is located on a Tomamae Town managed stock farm.  Scenery and farm land utilization is preserved by burying the power cables and installing transformers in the turbine towers. The energy storage facility is configured with 16 modules rated at 250 kW each, which gives the entire facility 4 MW with 6 MWh of storage (90 minutes).  Pulse power of 6 MW exists, but only for 20 minutes.  The project was developed and is owned by J-Power, the largest electric utility in Japan. While moving into wind generation, J-Power produces most of it’s electricity from coal-fired and hydroelectric power plants. Other J-Power wind generation projects include the 65.98 MW Koriyama Nunobiki-kogen Wind Power Plant, 24.75 MW Nikaho Highland Wind Project, 21 MW Green Power  Kuzumaki Wind Farm, and the 22 MW J-Wind Tahara plants.",4000.0,,,,44.306039899999995,141.65,,"Onsite Renewable Generation Shifting, Renewables Capacity Firming, Renewables Energy Time Shift, ",Tomamae,Hokkaido,Japan,,01.01.2005,,,,Hokkaido Electric Power Company,Investor Owned,Transmission,30.6 MW Wind Farm,,0.0,,0.0,0.0,,,DD.00.YYYY 19:00:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,Sun-carrier Omega Net Zero Building in Bhopal,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"The Sun Carrier Omega Net-Zero Energy Building in Bhopal, Madhya Pradesh, is an off-grid solar powered facility. Energy generated by the sun-tracking Sun Carrier solar PV systems feeds the lighting and air conditioning load for the building, while also charging the large capacity cellcube vanadium redox flow battery and energy management system.",45.0,,,,23.0,77.0,,"Onsite Renewable Generation Shifting, ",Bhopal,Madhya Pradesh,India,,01.01.2012,,,,,,,,SunCarrier Omega Pvt. Ltd.,0.0,,0.0,0.0,,,DD.07.YYYY 23:07:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,Sumitomo Densetsu Office,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"Installed in 2000, the Vanadium redox flow battery energy storage system at Sumitomo&#039;s Densetsu Office is used for peak shaving. It is comprised of sixty 50 kW Sumitomo battery modules.",3000.0,,,,34.693737799999994,135.5,,"Electric Bill Management, ",Osaka,Kansai,Japan,,01.02.2000,,,,,,,,"Sumitomo Electric Industries, Ltd.",0.0,Performance metrics not available.,0.0,0.0,,,DD.49.YYYY 23:49:19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,"Yokohama Works Energy Storage System - Sumitomo Electric Industries, Ltd.",Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"Sumitomo Electric Industries, Ltd. has completed a megawatt-class electric power generation/storage system on the premises of its Yokohama Works.   The system consists of 28 units of concentrated photovoltaic (maximum total power generation: 200 kW)* and a redox flow battery (capacity: 1 MW x 5 hours), which respectively function as renewable energy sources and a storage facility of electric power generated by the CPV units. Connected to external commercial power networks, the system can also store electricity provided by power companies during the night. This system employs an energy management system (EMS), which monitors the amount of CPV-generated electric power, battery storage and power consumption, and stores the measurement data in the central server.",1000.0,,,,35.0,140.0,,"Electric Supply Capacity, Onsite Renewable Generation Shifting, Renewables Capacity Firming, ",Yokohama,Kanagawa,Japan,,24.07.2012,,,,,,,Concentrated photovoltaic units,"Sumitomo Electric Industries, Ltd.",0.0,Performance metrics not available.,0.0,0.0,,,DD.27.YYYY 19:27:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,"Distributed Energy Storage Systems Demonstration (Worcester, MA) - National Grid ",Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"This project demonstrates competitively-priced, grid scale, long-duration advanced flow batteries for utility grid applications. The project incorporates engineering of fleet control, manufacturing and installation of two 500kW/6-hour energy storage systems in Massachusetts to lower peak energy demand and reduce the costs of power interruptions.   One ESS will be installed next to a 605 kW photovoltaic (PV) array in Everett, MA.  A second ESS will be installed next to a 600 kW wind turbine located on a customer site in Worcester, MA.",500.0,,,,42.0,-72.0,,"Electric Energy Time Shift, Grid-Connected Commercial (Reliability &amp; Quality), Renewables Capacity Firming, Renewables Energy Time Shift, Voltage Support, ",Worcester,Massachusetts,United States,13.08.2010,01.02.2016,01.10.2015,,ISO-NE,National Grid,Investor Owned,,Wind Turbine,National Grid,0.0,Performance metrics not available.,0.0,0.0,,,DD.18.YYYY 22:18:33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1068,Zhangbei National Wind and Solar Energy Storage and Transmission Demonstration Project (V),Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,"The Zhangbei National Wind and Solar Energy Storage and Transmission Demonstration Project will eventually grow to include 500 MW of installed wind capacity, 100 MW of installed solar PV capacity and 110 MW of energy storage with an overall investment of 12 billion RMB (1.89 billion USD).   The project currently includes a total of 14 MW of lithium-ion batteries and a vanadium redox flow battery: (I) 6 MW / 36 MWh Lithium Iron Phosphate batteries (BYD Auto) (II) 4 MW / 16 MWh Lithium-ion batteries (Amperex Technology Limited (ATL)) (III) 3 MW / 9 MWh Lithium-ion batteries (China Aviation Lithium Battery Co., Ltd.) (IV) 1 MW / 2 MWh Lithium-ion batteries (Wanxiang Group) (V) 2 MW / 8 MWh Vanadium Redox Flow Battery (Prudent Energy) Note: The 5 National Wind and Solar Energy Storage and Transmission Demonstration Project entries in the DOE Energy Storage Database correspond to the 4 lithium-ion battery systems and 1 vanadium redox flow battery system. Original plans to include 4MW of sodium sulfur batteries have been delayed over safety concerns.   Energy storage applications include wind solar and other renewable energy integration, frequency regulation and voltage support. The project is focused on using battery energy storage to enable interactive management of the electric power grid.",2000.0,,,,41.158557,114.72,,"Frequency Regulation, Ramping, Renewables Capacity Firming, Renewables Energy Time Shift, ",Zhangbei,Hebei,China,,01.12.2011,,,,State Grid Corporation of China (SGCC),Federally Owned,,,,0.0,,0.0,0.0,,,DD.01.YYYY 22:01:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,Illinois Institute of Technology RDSI Perfect Power Demonstration - EnSync Energy (formerly ZBB),Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"ZBB provided a 500 kWH energy storage system for use in a microgrid application for the Galvin Institute&#039;s &quot;Perfect Power&quot; system at the Illinois Institute of Technology Campus in Chicago, IL",250.0,,,,42.0,-88.0,,"Black Start, ",Chicago,Illinois,United States,30.09.2008,30.09.2014,,,PJM,ComEd,Investor Owned,,,,0.0,,13575621.0,0.0,,,DD.45.YYYY 21:45:43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,St. Petersburg Solar Parks Project - EnSync Energy (formerly ZBB),Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"The ZBB EnerSystem includes the ZBB EnerSection power and energy control center, a ZBB EnerStore 50 kWh Zinc-bromide flow battery module and customer-provided lead acid batteries. The ZBB EnerSection provides a completely integrated energy management platform ready for interconnection to a range of configurable energy sources including PV and other power outputs. This system will be used for load management and peak shaving while providing continuous power and energy regulation supply while connected to the grid.  http://lemaconstruction.com/portfolio/city-of-st-petersburg-solar-parks-project/",25.0,,,,28.0,-83.0,,"Electric Bill Management with Renewables, Renewables Capacity Firming, ",St. Petersburg,Florida,United States,22.12.2011,01.04.2014,,,,Progress Energy Florida,,,,,0.0,,0.0,0.0,,,DD.00.YYYY 23:00:41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,Gills Onions - Prudent Energy VRB-ESS,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,Gills Onions has a bio waste-based advanced energy recovery system that produces methane and biogas from onion production waste.  Prudent Energy&#039;s Vanadium Redox Battery energy storage system provides peak-shaving and demand charge avoidance services to reduce Gills Onions&#039; monthly electric utility bill.,600.0,,,,34.1908099,-119.16,,"Electric Bill Management, Electric Energy Time Shift, Grid-Connected Commercial (Reliability &amp; Quality), ",Oxnard,California,United States,13.12.2010,19.04.2012,01.01.2011,,CAISO,Southern California Edison,Investor Owned,Secondary Distribution,Grid,,10.0,,0.0,0.0,,,DD.37.YYYY 20:37:14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,"Distributed Energy Storage Systems Demonstration (Everett, MA) - National Grid ",Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,"This project demonstrates competitively-priced, grid scale, long-duration advanced flow batteries for utility grid applications. The project incorporates engineering of fleet control, manufacturing and installation of two 500 kW / 6 hour energy storage systems in Massachusetts to lower peak energy demand and reduce the costs of power interruptions.   One ESS will be installed next to a 605 kW photovoltaic (PV) array in Everett, MA.  A second ESS will be installed next to a 600 kW wind turbine located on a customer site in Worcester, MA.",500.0,,,,42.0,-71.0,,"Electric Energy Time Shift, Renewables Capacity Firming, Transmission Support, Voltage Support, ",Everett,Massachusetts,United States,13.08.2010,01.11.2016,01.10.2015,,ISO-NE,National Grid,Investor Owned,,Solar PV,National Grid,0.0,,0.0,0.0,National Energy Technology Laboratory,"This project will demonstrate a multi-hour, zinc bromide battery-based energy storage system (ESS) for load shifting, peak shaving, renewable system integration, and voltage support.",DD.37.YYYY 21:37:37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1115,Stone Edge Farm Winery- All Iron Flow Battery (IFB),Electro-chemical,Flow Battery,Flow Battery,Operational,"ESS Inc. is operating a customized All-Iron Flow Battery (IFB) system at Stone Edge Farm winery in Sonoma, California to demonstrate how energy storage can enable net zero, with intermittent renewables, in an advanced microgrid application. The iron, salt, and water electrolyte was hydrated on-site as part of a two day installation and commissioning. The 60 kWh IFB system provides multiple services that will maximize the microgrid’s use of renewables. The Iron Flow Battery system installed at Stone Edge Farm has a 60 kWh energy capacity with a 10 kW, 480 VAC, 3-phase interface.   The system is self-contained in a 20’ ISO shipping container, the IFB was easily sited in an environmentally sensitive area, given its small footprint and non-toxic, non-flammable chemistry. Microgrid controls at Stone Edge are provided by DC Systems, Inc. and connect to the IFB through a MODBUS communication link. The Iron Flow Battery will receive commands from DC System’s controller responding to specific needs on the microgrid to supply power at night, for irrigation or hydrogen generation, or during the day to smooth out the intermittencies of solar on the microgrid.",10.0,,,,38.0,0.0,,"Grid-Connected Residential (Reliability), Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Sonoma,California,United States,11.05.2016,21.04.2016,,,CAISO,Pacific Gas and Electric,Investor Owned,,,,0.0,,0.0,0.0,,,DD.31.YYYY 18:31:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,Busselton Farm Property - Gildemeister / VSUN Energy,Electro-chemical,Electro-chemical,Vanadium Redox Flow Battery,Operational,"Installation of a GILDEMEISTER CellCube FB 10-100 at an agricultural property south of Busselton in Western Australia. The FB 10-100 can deliver 10 kW of power and stores 100 kWh of energy. It is a fully integrated containerised vanadium flow battery, and the first of its kind to be installed in Western Australia.   The CellCube is being installed along with a 15 kW solar PV system.  Together, the system allows the client to store their unused solar energy and use it when solar power is unavailable. The storage capacity of 100 kWh means up to 10 hours of power can be provided. The client is expecting to be up to 90% self-sufficient for their power needs, but will remain connected to the grid.",10.0,,,,-34.0,0.0,,"Demand Response, Electric Energy Time Shift, Grid-Connected Commercial (Reliability &amp; Quality), On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Busselton,Western Australia,Australia,18.05.2016,13.09.2016,,,,Western Power,State/Municipal Owned,Secondary Distribution,15 kW Solar PV,VSUN Energy Pty Ltd,20.0,,164000.0,0.0,,,DD.48.YYYY 21:48:58,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,Dalian VFB - UET / Rongke Power,Electro-chemical,Vanadium Redox Flow Battery,Dalian Vanadium Flow Battery Peaking-shaving Station,Under Construction,"The battery arrays approved by the China National Energy Administration will be made up of ten (10X) 20MW/80MWh Vanadium Flow Battery (VFB) energy storage systems deployed in Dalian city and connected to the main grid of Liaoning Province which has experienced stress during extreme weather events. After full commissioning, the VFB energy storage system will be able to peak-shave approximately 8% of Liaoning Province&#039;s expected peaking capacity in 2020.In addition, the large-scale battery will form an additional load center, which will enhance grid stabilization including securing the power supply and providing black-start capabilities in the event of emergency.  This project will be deployed in two phases, each with 100MW/400MWh. The first phase will be finished around the end of 2017 and the second will be finished around the end of 2018. This project is approved by China National Energy Administration, and the owner is a JV with the major shareholder being a local utility company, and the minor being RONGKE POWER.",200000.0,,,,38.914003,121.61,,"Electric Energy Time Shift, Black Start, Renewables Capacity Firming, Renewables Energy Time Shift, Resiliency, ",Dalian,Liaoning,China,31.05.2016,31.12.2018,01.10.2016,,,,Federally Owned,,,,0.0,,0.0,0.0,,,DD.13.YYYY 19:13:52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,SmartPowerFlow Project - Gildemeister,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,De-Commissioned,"In this project for the first time a large scale stationary redox-flow battery (CellCube FB200-400 DC) of the company Gildemeister energy solutions has been integrated into a German distribution grid in order to reinforce an electrical network with a high share of renewable energies. The main aim is to quantify which and in what amount network expansion measures can be avoided through the usage of battery storage systems. In addition it is examined to what extend the balancing act between economic and grid-supportive operation is manageable. The partners of the project are the Reiner Lemoine Institut gGmbH, SMA Solar Technology AG, LEW Verteilnetz GmbH and Younicios AG.",200.0,,,,48.100513299999996,10.56,,"Frequency Regulation, Renewables Capacity Firming, Voltage Support, ",Tussenhausen,Bavaria,Germany,,02.09.2015,,15.06.2016,,LEW distribution GmbH (LVN) - Bavarian grid operator,,,,,0.0,,0.0,0.0,Reiner Lemoine Institute gGmbH,The goal of the institute is to scientifically support the long-term transition of the energy supply to 100% renewables. The institute’s basic funding is provided by Reiner Lemoin-Stiftung.,DD.25.YYYY 17:25:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1216,MID Primus Power Wind Energy Storage Demonstration - Renewables Firming,Electro-chemical,Flow Battery,Zinc Bromine Flow Battery,Operational,Primus Power is deploying a 250 kW / 1 MWh Zinc Bromide Redox Flow Battery for a renewable integration project with the Modesto Irrigation District.,250.0,,,,38.0,0.0,,"Renewables Energy Time Shift, ",Modesto,California,United States,01.08.2014,,,,BANC,Modesto Irrigation District,Public Owned,Secondary Distribution,Grid,,0.0,,0.0,0.0,,,DD.44.YYYY 01:44:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,"Terna Storage Lab 1, Sardinia (8)",Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Announced,"The project goal is to increase the security of electricity systems in Sicily and Sardinia with the installation of storage systems for a total 40 MW capacity. The project is divided into two phases. Phase 1, called “Storage Lab”, plans the installation of two multi-technology power plants (different storage technologies and at least 8 different commercial products) for a total 16 MW in Sicily and Sardinia. Based on the results of phase 1, additional 24 MW will be installed with the use of the most promising technologies. The Storage Lab batteries will be supplied by Italian and foreign companies. Storage Lab will not only support for the safe management of the electricity grid, but also host activities to develop Smart Grid applications. Italian and foreign universities and research centers will be part of such challenging activities.",1000.0,,,,41.0,0.0,,"Frequency Regulation, Transmission upgrades due to wind, Transmission Support, Voltage Support, Black Start, ",Codrongianos,Sardinia,Italy,02.10.2012,,,,,Terna,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.52.YYYY 16:52:30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1223,"Terna Storage Lab 2, Sicily (6)",Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Announced,"The project goal is to increase the security of electricity systems in Sicily and Sardinia with the installation of storage systems for a total 40 MW capacity. The project is divided into two phases. Phase 1, called “Storage Lab”, plans the installation of two multi-technology power plants (different storage technologies and at least 8 different commercial products) for a total 16 MW in Sicily and Sardinia. Based on the results of phase 1, additional 24 MW will be installed with the use of the most promising technologies. The Storage Lab batteries will be supplied by Italian and foreign companies. Storage Lab will not only support for the safe management of the electricity grid, but also host activities to develop Smart Grid applications. Italian and foreign universities and research centers will be part of such challenging activities.",500.0,,,,38.0,0.0,,"Frequency Regulation, Transmission upgrades due to wind, Transmission Support, Voltage Support, Black Start, ",Ciminna,Sicily,Italy,02.10.2012,,,,,Terna,Investor Owned,Transmission,,,12.0,,0.0,0.0,,,DD.47.YYYY 16:47:27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
