,									     Title, Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Rated Energy,Duration,Modular,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
1053,STMicroelectronics UPS System - S&amp;C Electric,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"STMicroelectronics’ Phoenix, AZ facility began the process of researching power protection alternatives for their plant in early 1999. This process culminated with the August 2000 installation of a 12,500-kilvolt-ampere (kVA) uninterruptible power supply (UPS) system operating at 12,470 volts (V), located in the utility substation feeding the plant.  The UPS system at STMicroelectronics in Phoenix utilizes five 2500-kVA energy storage units operating at the utility system voltage of 12,470 V. High-speed power-electronic components are utilized to create these modular energy storage units, which are then combined to produce a large-scale (&amp;gt;1,000 kilowatts) offline UPS system. This off-line system operates only upon the occurrence of a utility system disturbance.",10000.0,,,,33.643684,-112.06,,"Grid-Connected Commercial (Reliability &amp; Quality), ",Phoenix,Arizona,United States,,01.08.2000,,,,Arizona Public Service,Investor Owned,,,STMicroelectronics,0.0,The total time to sense an impending problem and then switch to the alternate source averages 1 to 4 milliseconds (less than 1/4 cycle).,0.0,0.0,,,DD.59.YYYY 21:59:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,Vernon 5 MW / 3.5 MWh BESS,Electro-chemical,Lead-acid Battery,Valve Regulated Lead-acid Battery,Operational,"The 3.5 MWh BESS was located at the GNB lead smelting and recycling facility in Vernon, CA. GNB&#039;s primary concern was to assure the continual operation of lead-dust emission reduction systems during a power outage. Secondly, the system was used in a peak shaving capacity for a few hours a day.",5000.0,,,,34.007121999999995,-118.19,,"Electric Bill Management, Electric Supply Reserve Capacity - Spinning, Grid-Connected Commercial (Reliability &amp; Quality), ",Vernon,California,United States,,01.01.1996,01.01.1995,,CAISO,,,,,GNB Corporation,0.0,For detailed performance see: http://www.sandia.gov/ess/docs/pr_conferences/2001/ChristopherJohn.pdf,0.0,0.0,Sandia National Laboratory,"Through an investigation managed by Sandia National Laboratories, GNB Technologies analyzed a variety of lead electrode compositions and developed manufacturing techniques to increase the Through an investigation managed by  Sandia National Laboratories, GNB Technologies analyzed a variety of lead  electrode compositions and developed manufacturing techniques to increase the Through an investigation managed by  Sandia National Laboratories, GNB Technologies analyzed a variety of lead  electrode compositions and developed manufacturing techniques to increase the density of the active materials in the positive and negative electrodes of the VRLA batteries.",DD.04.YYYY 23:04:13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,East Penn Manufacturing Co. Grid-Scale Energy Storage Demonstration,Electro-chemical,Lead-acid Battery,Hybrid Lead-acid Battery/Electro-chemical capacitor,Operational,"The PJM (Pennsylvania-Jersey-Maryland Interconnection) Regulation Services project in Lyon Station, PA, was one of the projects selected and partly funded by the DOE under its American Recovery and Reinvestment Act of 2009 to demonstrate the ability of the Ecoult and Deka UltraBattery energy storage system to enhance the reliability and efficiency of the grid.     It provides 3 MW of continuous frequency regulation services to the grid of PJM Interconnection, the largest Regional Transmission Organization/Independent System Operator in the US. The new system is also used for peak demand management services to the local utility, Met-Ed (a First Energy Company).  The PJM demonstration project has been implemented in both a building and a containerized format to demonstrate the modularity and mobility of the storage solutions. This project will be a leading model in the implementation of energy storage technology enabling a smarter grid on a much a broader scale.  The equipment used for the PJM demonstration includes:  • 15 kV switchgear  • 69 kV bus and fused switch  • 4 battery strings- one containerized string and three strings installed in building • 1,920 UltraBatteries that combine an asymmetric ultra-capacitor and a lead-acid battery in one unit  • 1 power conversion system  • 1 master programmable controller  • 1 battery monitoring system (Source: http://energy.gov/sites/prod/files/East%20Penn.pdf)",3000.0,,,,40.4776121,-75.77,,"Frequency Regulation, ",Lyon Station,Pennsylvania,United States,24.11.2009,15.06.2012,11.04.2011,,PJM,Met-Ed,Investor Owned,Transmission,,East Penn Manufacturing Co.,5.0,,5087269.0,0.0,,,DD.58.YYYY 17:58:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,Kaheawa Wind Power Project II - Younicos,Electro-chemical,Lead-acid Battery,Advanced Lead-acid Battery,Operational,"On the island of Maui, a 10 MW / 45 minute Xtreme Power DPR was integrated with the 21 MW Kaheawa Wind Power II project, built by First Wind, to provide utility-scale power storage and management. The DPR is intended to address the issue of curtailment as renewable energy penetration rates increase on Maui; in addition, it will provide ramp control, responsive reserves, frequency regulation, and automatic generation control (AGC) for the Maui Electric Co. (MECO).  In April 2014, Younicos acquired the assets of the former Xtreme Power.",10000.0,,,,20.7963889,-156.51,,"Electric Supply Reserve Capacity - Spinning, Frequency Regulation, Ramping, Renewables Capacity Firming, Renewables Energy Time Shift, ",Maalaea,Hawaii,United States,,01.07.2012,,,,Maui Electric Company (MECO),Investor Owned,,,,0.0,,0.0,0.0,,,DD.38.YYYY 18:38:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,Lanai Sustainability Research / La Ola PV Farm - Xtreme Power,Electro-chemical,Lead-acid Battery,Advanced Lead-acid Battery,Operational,"Younicos Power deployed a 1.125 MVA Dynamic Power Resource (DPR) at the Lanai Sustainability Research&#039;s 1.5 MW DC / 1.2 MW AC solar farm in order to double the output of the solar and control the ramp rate to +/- 360 kW/min.  The solar farm was previously curtailed to 600 kW, and is now operating at full capacity with the DPR.",1125.0,,,,20.8165975,-156.93,,"Frequency Regulation, Ramping, Renewables Capacity Firming, ",Lanai,Hawaii,United States,16.09.2010,01.01.2012,01.05.2011,,,Hawaiian Electric Industries,,,1.2 MW La Ola PV solar farm,,0.0,,0.0,0.0,,,DD.28.YYYY 01:28:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,Kauai Island Utility Cooperative - Xtreme Power,Electro-chemical,Lead-acid Battery,Advanced Lead-acid Battery,Operational,"The Kaua’i Island Utility Cooperative (KIUC) Xtreme Dynamic Power Resource (DPR) is designed to mitigate the variability of a 3 MW solar PV project for KIUC, as well as provide critical grid support services for the island grid. The DPR will provide responsive reserves to the island utility and correct any frequency and voltage deviations.",1500.0,,,,21.9066667,-159.47,,"Electric Supply Reserve Capacity - Non-Spinning, Frequency Regulation, Ramping, Renewables Capacity Firming, Voltage Support, ",Koloa,Hawaii,United States,18.01.2011,01.12.2012,01.09.2011,20.01.2015,,Kauai Island Utility Cooperative,Cooperative (Customer Owned),,,,8.0,,2000000.0,0.0,,,DD.17.YYYY 18:17:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1088,Kaheawa Wind Project - Younicos,Electro-chemical,Lead-acid Battery,Advanced Lead-acid Battery,Operational,Younicos installed a 1.5 MW Dynamic Power Resource (DPR) as a demonstration project to perform Ramp Control for 3 MW of the 30 MW Kaheawa Wind Farm in Hawaii.  The project uses Xtreme&#039;s patented Dynamic Power Resource energy storage and power management system.,1500.0,,,,20.7983626,-156.33,,"Ramping, Renewables Capacity Firming, ",Maui,Hawaii,United States,,01.07.2009,,,,Maui Electric Company (MECO),Investor Owned,Transmission,Wind,First Wind,0.0,,0.0,0.0,,,DD.12.YYYY 01:12:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091, Pillar Mountain Wind Project - Xtreme Power,Electro-chemical,Lead-acid Battery,Advanced Lead-acid Battery,Operational,"Younicos will install a 3 MW Advanced Lead Acid energy storage system on the Kodiak Island grid to respond to grid voltage and frequency fluctuations from local wind generation.  The energy storage will act as a &quot;bridge&quot; between the wind and hydro resources, allowing KEA (http://www.kodiakelectric.com) to increase reliable wind generation from 4.5 MW to 9 MW.  The Control System&#039;s architecture is designed such that the utility can add the service known as Ramp Control later in time if need be.",3000.0,,,,57.0,-153.0,,"Electric Supply Reserve Capacity - Spinning, Frequency Regulation, Voltage Support, ",Kodiak Island,Alaska,United States,10.04.2012,01.11.2012,,,,Kodiak Electric Association,Cooperative (Customer Owned),Transmission,Wind,Kodiak Electric Association,0.0,,0.0,0.0,,,DD.31.YYYY 21:31:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1096,PNM Prosperity Energy Storage Project,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"The Public Service Company of New Mexico (PNM) demonstration project installed an energy storage system composed of two elements: a 0.5MW Smoothing Battery utilizing Ultra Batteries and a 0.25MW/0.99MWhr Peak Shifting Battery utilizing Advanced Lead Acid Batteries, both manufactured by Ecoult/East Penn Manufacturing. These two systems combined with a single 0.75MW Power Conditioning System, are co-located with a separately installed 500kW solar PV plant, at a utility-owned site, to create a firm, dispatchable, renewable generation resource.   This hybrid resource provides simultaneous voltage smoothing and peak shifting through advanced control algorithms and switches between two configurations, end-of-feeder and beginning-of- feeder. The project has successfully demonstrated a variety of applications, including PV firming, peak shaving, energy arbitrage, optimized energy shifting selecting from the above application as well as simultaneously smoothing PV output. It has gathered close to 1 TB of 1 second interval data over 2 years from a variety of field points.  Its control algorithms are securely importing real time market, system and  feeder data and optimize operation of the BESS on a real time automated basis based on prioritized listing of applications. The project has also developed sophisticated dynamic modeling tools which are used to calibrate and optimize the battery system control algorithms. These models have furthered the understanding of feeders with storage and distributed generation on an industry wide basis and over 18 technical publications have stemmed from this project. The site is located in southeast Albuquerque. Results and real time data feeds are available at www.pnm.com/solarstorage",500.0,,,,34.986823,-106.61,,"Renewables Capacity Firming, Stationary Transmission/Distribution Upgrade Deferral, Voltage Support, ",Albuquerque,New Mexico,United States,01.01.2010,01.08.2011,,,,Public Service Company of New Mexico,Investor Owned,,500 kW PV,,0.0,https://www.smartgrid.gov/sites/default/files/doc/files/FTR%20FINAL%20PNM%2027May14.pdf,6113433.0,0.0,University of New Mexico,"Grid modeling, PV forecasting, Storage Algorithm development and calibration, storage economic evaluation",DD.06.YYYY 00:06:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1099,SCE Chino Battery Storage Project,Electro-chemical,Electro-chemical,Lead-acid Battery,De-Commissioned,"The Chino battery system was a jointly sponsored project by EPRI, the US DOE, and the International Lead Zinc Research Organization (ILZRO), with Southern California Edison (SCE) as the host utility. It was an early demonstration of a utility-scale battery energy storage system for multiple applications. At the time of its completion, this became the largest utility battery energy storage system in the world. It was not until the PREPA battery and later the Fairbanks battery systems were commissioned that this distinction was earned by these projects, in 1994 and 1999, respectively.",10000.0,,,,33.9985758,-117.68,,"Black Start, Stationary Transmission/Distribution Upgrade Deferral, Transmission Support, Voltage Support, ",Chino,California,United States,,01.01.1988,,01.01.1997,CAISO,Southern California Edison,Investor Owned,,,,0.0,http://www.epri.com/abstracts/Pages/ProductAbstract.aspx?ProductId=TR-101786,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1100,Brockway Standard Lithography Plant - PQ2000,Electro-chemical,Electro-chemical,Lead-acid Battery,De-Commissioned,"The PQ2000 battery system was designed to be a factory-assembled, transportable unit that would protect an entire facility from power disturbances. Until this system was introduced, uninterruptable power supply (UPS) systems protected only a single piece of equipment or small group of items. The PQ2000 system detected variations in fupply voltage at the utility interface, adn should the utility voltage exceed the voltage limits (either high or low), the system disconnected from the utility and typically occurred in 8 to 25 ms. The 15 second duration of battery power is sufficicient to correct over 80% of the voltage sags occurring on a typical utility. After the utility returned to normal, the PQ2000 resynchronized with the utility AC-wave form and returned the facility to utility power. A diesel generator backup was added as an option to allow for extended outage protection.  A number of prototype tests were conducted, first by Pacific Gas &amp;amp; Electric&#039;s (PG&amp;amp;E) system test facility in San Ramon, California, then later at a Salt Rivier Project Facility near Phoenix, Arizona, with the support of EPRI. Through a series of acquisitions, S&amp;amp;C Electric continues to offer this system under the Pure Wave trade name.  Note: AC Battery, acquired by Omnion Power Engineering in 1997, in turn acquired by S&amp;amp;C Electric in 1999.",2000.0,,,,31.0365983,-82.75,,"Grid-Connected Commercial (Reliability &amp; Quality), Resiliency, ",Homerville,Georgia,United States,,01.01.1996,,01.01.2001,,,,,,,0.0,,0.0,0.0,,,DD.46.YYYY 02:46:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,Dutt Power Electronics BESS,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"Dutt is a power electronics designer and manufacturer, which provides solutions to reduce peak demand charges and to facilitate the integration of renewable energies.    The storage system located at the dutt headquarters includes a 40 kW Dutt converter with a 96 kWh battery system and a dc/dc converter (10 kWp solar panel). The project is being used to perform peak shaving at the Dutt facility.",40.0,,,,43.0,0.0,,"Demand Response, Electric Bill Management, Electric Bill Management with Renewables, Microgrid Capability, ",Albiztur,Gipuzcoa,Spain,08.03.2015,16.03.2016,,,,,,,,Dutt,0.0,,0.0,0.0,,,DD.05.YYYY 19:05:53,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,The Cork Trust Medical Centre Dorrigo,Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"The Cork Trust Medical Centre is located in Dorrigo in the high altitude coastal region of Northern New South Wales. Solar Depot Bellingen was involved since inception and won the tender, subsequently designing and installing an AC coupled grid connected microgrid / solar-hybrid system made up of three Selectronic SP1202 inverter chargers, 36 kW of Yingli polycrystalline solar panels (eventually to be expanded up to 90 kW) , and 6 x ABB 6 kW Inverters and an energy storage system.  The energy storage system is made up of 60 x 2 Volt OPzV Gel batteries rated to 1275 amp hours (C100 rated), which can store up to 72 kWh of available electricity. This will be used to store excess solar production for use at night instead of selling it back to the grid at a low rate, and can also be used for back-up during blackout periods.",60.0,,,,-30.0,0.0,,"Demand Response, Electric Energy Time Shift, Grid-Connected Residential (Reliability), Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, Resiliency, ",Dorrigo,NSW,Australia,,13.04.2016,,,,,,,A three phase 17 Amp grid connection,Regional Architects,15.0,"162 kW hrs per day of solar production, for stage 1",0.0,0.0,,,DD.45.YYYY 20:45:34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,Bundaberg Christian College,Electro-chemical,Electro-chemical,Lead-acid Battery,Operational,"A school in Queensland Australia is beginning to reap ﬁnancial and sustainability beneﬁ ts through its new hybrid PV and storage system.  The system, engineered and installed by GEM Energy Australia, consists of 732 state of the art Q.PRO modules that feed power into the school as well as a containerised bank of batteries.   The system was carefully designed by GEM Energy to optimise generation for onsite loads and electricity tariffs plus charge the batteries during a relatively short time period.  The site featured many roof orientations which further presented challenges during the design and installation of the PV array.  The inverters required custom programming in order to integrate with other system components.  Q CELLS PV modules were chosen for their high energy yields and high reliability in the tropical conditions experienced in Queensland Australia.  The system is expected to reduce grid electricity consumption by approximately 80% - resulting in savings of up to $100,000 (AUD) per year.",25.0,,,,-25.0,0.0,,"Electric Bill Management, Electric Bill Management with Renewables, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Renewables Energy Time Shift, ",Ashfield,QLD,Australia,06.09.2015,09.03.2016,16.12.2015,,,,Cooperative (Customer Owned),,,Gem Energy Australia,18.0,http://gemenergy.com.au.solar-log.com/BCC_Graphic.html?c,654416.0,0.0,Gem Energy Australia,,DD.52.YYYY 23:52:40,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,Franchise Services - JLM Energy,Electro-chemical,Electro-chemical,Valve Regulated Lead-acid Battery,Operational,"Franchise Services occupies a 44,000 square foot office building in Mission Viejo and has an annual electricity expenditure of $120,000. The new commercial grade Gridz system combines two 30 kW/60 kWh battery systems with solar panels. The company qualified for California&#039;s SGIP rebate as well as the Federal Incentive Tax Credit for energy storage systems. The $450,000 system quickly became a $290,000 system net of tax and incentives.   Dan Conger, Chief Financial Officer, expects a rapid return on investment. &quot;We estimate that implementing solar and energy storage will cut our utility expense by 75%,&quot; Conger said. Our calculations show the break-even point on this system is 48-months.&quot;",60.0,,,,34.0,0.0,,"Electric Bill Management, Electric Bill Management with Renewables, Electric Energy Time Shift, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Mission Viejo,California,United States,,14.06.2016,,,CAISO,Southern California Edison,Investor Owned,Secondary Distribution,Solar PV,JLM Energy,0.0,Estimated 4 year payback,450000.0,0.0,,,DD.59.YYYY 21:59:27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,Crescent Electric Membership Cooperative BESS,Electro-chemical,Electro-chemical,Lead-acid Battery,De-Commissioned,"The Crescent battery was obtained for a peak shaving application and represents the first application of battery energy storage for electric utility applications on the US Electric grid. The battery was originally installed in 1983 at the Battery Energy Test Facility (BEST) that was built in the Public Service Electric and Gas (PSE&amp;amp;G) NJ service area as a joint venture of EPRI and the US Department of Energy (with PSE&amp;amp;G as the host utility), to establish a laboratory for testing large stationary batteries for electric utility applications. After completing an initial test phase, during which this battery was used for a few hundred charge-discharge cycles, it was purchased by the North Caronlina Electric Membership Cooperative (EMC) and moved to the Crescent EMC location in Statesville, NC, in 1987.  As of 1995, the battery had performed its intended function and saved Crescent EMC over $223,000. Capacity tests performed around 1999 confirmed that the cells still retained their original capacity of over 2000 Ah. It is also pertinent to note that the battery was installed in a modest, metal, prefabricated building, was cooled only with ambient air ventilation, and required minimal routine maintenance during its operational life.  In May 2002, after a significant battery overcharge and likely damage, EnergyUnited performed an analysis of the system and made a business decision to decommission the BESS.",500.0,,,,35.78263629999999,-80.89,,"Electric Energy Time Shift, ",Statesville,North Carolina,United States,,01.01.1987,,01.05.2002,,Crescent Electric Membership Cooperative (now EnergyUnited),Cooperative (Customer Owned),,,,15.0,"As of 1995, the battery had saved Crescent EMC over $223,000",0.0,0.0,,,DD.17.YYYY 22:17:24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,Berliner Kraft- und Licht BEWAG Battery,Electro-chemical,Electro-chemical,Lead-acid Battery,De-Commissioned,"The BEWAG battery was the largest battery for utility applications in the world at the time it was commissioned. It was installed to provide frequency regulation and spinning reserve to the West Berlin grid when East and West Berlin were still divided, which technically created an electrical &quot;island&quot; grid since West Berlin was not connected to the grid in Western Europe. The battery system operated in the multifunction frequency regulation adn spinning reserve mode until 1993, when the frequency regulation mode was no longer needed after the reunification, and West Berlin was connected to the European grid.  The battery remained in operation until 1995, in the spinning reserve mode, when it reached its end of life.",8500.0,,,,52.5200066,13.4,,"Electric Supply Reserve Capacity - Spinning, Frequency Regulation, ",Berlin,Berlin,Germany,,01.01.1987,,01.01.1995,,BEWAG,,,,,9.0,"It is estimated that the BEWAG battery had an energy throughput almost 7000 times its rated capacity, or approximately 100 GWh during its 9-year life.",0.0,0.0,,,DD.06.YYYY 02:06:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,Moora Moora: Residential Storage: 100% Off-grid Community,Electro-chemical,Electro-chemical,Hybrid Lead-acid Battery/Electro-chemical Capacitor,Operational,"Ecoult has installed an UltraFlex 48 V system at a 100% renewable powered community of over 70 people and 30 houses. The system is used as an anchor for the remainder of their large micro-grid including a 3 phase power system and extensive PV generation. The system is also part of a training centre for renewable and storage installers, for which UltraFlex is an important training tool.",20.0,,,,-38.0,0.0,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Non-Spinning, Load Following (Tertiary Balancing), Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Capacity Firming, ",Mount Toolebewong,Victoria,Australia,,01.02.2015,,,,,,,Solar PV,,0.0,,20000.0,0.0,,,DD.08.YYYY 20:08:02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,"Cedarvale: Small Commercial Storage: Health Retreat, Kangaroo Valley",Electro-chemical,Electro-chemical,Hybrid Lead-acid Battery/Electro-chemical Capacitor,Operational,"Ecoult provided an UltraFlex 48 V energy storage system which is now integral to the site’s power system. The site consists of administration, accommodation, spa and commercial kitchen facilities for over 20 people. Previously a lead-acid system had provided energy storage but it required more frequent diesel use than was desirable and was approaching end of life. The UltraFlex solution can provide adequate storage even though it is less than half the size of the site’s previous battery system, due to the high charge rates possible with UltraBattery. Over the first year after the UltraFlex was installed, diesel use was limited to a single half hour period per day (after sunset) in winter and to only a few hours in total for the entire non-winter period.",20.0,,,,-35.0,0.0,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Non-Spinning, Load Following (Tertiary Balancing), Microgrid Capability, On-Site Power, Onsite Renewable Generation Shifting, Renewables Capacity Firming, Voltage Support, ",Kangaroo Valley,New South Wales,Australia,,01.06.2015,,,,,,,"Solar PV, Micro Hydro",,0.0,,20000.0,0.0,,,DD.42.YYYY 20:42:47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1136,LJW Solar: Small Commercial Storage: Peak Shaving And Solar Self-Consumption,Electro-chemical,Electro-chemical,Hybrid Lead-acid Battery/Electro-chemical Capacitor,Operational,"An UltraFlex 48 V system was installed to manage the peak loads and to store PV for brief periods – essentially micro-balancing the load by shifting large, short power swings through the battery, trimming peaks from the grid profile and minimizing grid usage. The customer is now able to import less energy from the grid, and was able to ride through the blackout and control shutdowns with the battery system.",20.0,,,,-34.0,0.0,,"Electric Bill Management with Renewables, Electric Energy Time Shift, Grid-Connected Commercial (Reliability &amp; Quality), Onsite Renewable Generation Shifting, ",Dural,New South Wales,Australia,,05.02.2014,,,,,,,,,0.0,,20000.0,0.0,,,DD.04.YYYY 20:04:17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,Small Commercial Storage: Remote Telecomunications Base Station,Electro-chemical,Electro-chemical,Hybrid Lead-acid Battery/Electro-chemical Capacitor,Operational,"Ecoult provided an UltraFlex 48 V energy storage solution and developed a control method to significantly reduce diesel operation, resulting in over 50% diesel savings – with follow-on benefits of reduced personnel visits and less frequent servicing. The diesel generator now runs at full rated output for short bursts, with excess power being used to charge the UltraFlex 48 V system.",20.0,,,,-34.0,0.0,,"Electric Energy Time Shift, Electric Supply Reserve Capacity - Non-Spinning, Load Following (Tertiary Balancing), Microgrid Capability, ",Wollongong,New South Wales,Australia,,03.06.2014,,,,,,,Solar PV,,0.0,,20000.0,0.0,,,DD.03.YYYY 20:03:03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,Stored Energy Integration Facility (SEIF),Electro-chemical,Lead-acid Battery,Lead-acid Battery,Operational,"CSIRO operates a Stored Energy Integration Facility (SEIF) at the CSIRO&#039;s Energy Centre located in Mayfield West, NSW 2304 Australia. This energy storage system was developed to provide an applied research platform for commercial scale energy shifting, smoothing and demand management of electrical bus loads connected to the grid. The SEIF is designed to operate in simultaneous multimode scenarios providing bulk energy charge / discharge, such as peak shaving and peak/off-peak time shifting, as well as fast response to transients for ramp rate control. The control software comprises of a modular design that enables changes in configuration and variable inputs for continued intelligent algorithm development for applications such as forecasting for renewable intermittency mitigation, and storage efficiency maximisation. This system is currently under expansion to incorporate additional energy storage technologies including lithium-ion batteries.",150.0,,,,-32.884454,151.73,,"Demand Response, Electric Bill Management, Electric Bill Management with Renewables, Electric Energy Time Shift, Grid-Connected Commercial (Reliability &amp; Quality), Load Following (Tertiary Balancing), On-Site Power, Onsite Renewable Generation Shifting, Ramping, Renewables Energy Time Shift, Voltage Support, ",Mayfield West,New South Wales,Australia,01.11.2014,01.11.2014,,,,,,Secondary Distribution,,,0.0,675kWh @ 150kW,0.0,0.0,CSIRO,,DD.43.YYYY 05:43:36,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
